"Unique.ID","Indicator.ID","Name","Measure","Measure.Info","Geo.Type.Name","Geo.Join.ID","Geo.Place.Name","Time.Period","Start_Date","Data.Value","Borough"
151542,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",209,"Bensonhurst - Bay Ridge","2009-2011","01/01/2009",5,"Brooklyn"
175978,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",209,"Bensonhurst - Bay Ridge","Summer 2011","06/01/2011",16.98,"Brooklyn"
175936,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",209,"Bensonhurst - Bay Ridge","Summer 2010","06/01/2010",16.91,"Brooklyn"
412472,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",209,"Bensonhurst - Bay Ridge","Winter 2015-16","12/01/2015",22.68,"Brooklyn"
412473,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",209,"Bensonhurst - Bay Ridge","Summer 2016","06/01/2016",13.27,"Brooklyn"
628618,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",410,"Rockaways","2015-2017","01/01/2015",21,"Queens"
628607,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",309,"Union Square - Lower East Side","2015-2017","01/01/2015",15.6,"Manhattan"
518856,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",210,"Coney Island - Sheepshead Bay","2012-2014","01/02/2012",15.01,"Brooklyn"
628597,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",210,"Coney Island - Sheepshead Bay","2015-2017","01/01/2015",20,"Brooklyn"
518876,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",409,"Southeast Queens","2012-2014","01/02/2012",11.22,"Queens"
628596,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",209,"Bensonhurst - Bay Ridge","2015-2017","01/01/2015",14.2,"Brooklyn"
412476,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",210,"Coney Island - Sheepshead Bay","Summer 2016","06/01/2016",10.44,"Brooklyn"
412475,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",210,"Coney Island - Sheepshead Bay","Winter 2015-16","12/01/2015",21.29,"Brooklyn"
740941,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",210,"Coney Island - Sheepshead Bay","Winter 2020-21","12/01/2020",21.65,"Brooklyn"
740929,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",206,"Borough Park","Winter 2020-21","12/01/2020",23.01,"Brooklyn"
222502,386,"Ozone (O3)","Mean","ppb","UHF42",210,"Coney Island - Sheepshead Bay","Summer 2014","06/01/2014",32.61,"Brooklyn"
176620,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",310,"Lower Manhattan","Annual Average 2011","12/01/2010",33.5,"Manhattan"
667213,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",309,"Union Square - Lower East Side","Annual Average 2020","01/01/2020",19.69,"Manhattan"
643398,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",309,"Union Square - Lower East Side","Winter 2018-19","12/01/2018",25.9,"Manhattan"
151551,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",307,"Gramercy Park - Murray Hill","2009-2011","01/01/2009",10.6,"Manhattan"
175987,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",307,"Gramercy Park - Murray Hill","Summer 2011","06/01/2011",38.09,"Manhattan"
518853,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",207,"East Flatbush - Flatbush","2012-2014","01/02/2012",13.42,"Brooklyn"
628594,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",207,"East Flatbush - Flatbush","2015-2017","01/01/2015",18.3,"Brooklyn"
628606,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",308,"Greenwich Village - SoHo","2015-2017","01/01/2015",8.3,"Manhattan"
518864,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",307,"Gramercy Park - Murray Hill","2012-2014","01/02/2012",12.08,"Manhattan"
518836,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","Borough",2,"Brooklyn","2012-2014","01/02/2012",14.8,"Brooklyn"
518874,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",407,"Southwest Queens","2012-2014","01/02/2012",13.3,"Queens"
518875,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",408,"Jamaica","2012-2014","01/02/2012",14.39,"Queens"
518835,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","Borough",1,"Bronx","2012-2014","01/02/2012",15.49,"Bronx"
175934,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",207,"East Flatbush - Flatbush","Summer 2010","06/01/2010",18.96,"Brooklyn"
175976,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",207,"East Flatbush - Flatbush","Summer 2011","06/01/2011",18.77,"Brooklyn"
412499,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",307,"Gramercy Park - Murray Hill","Winter 2015-16","12/01/2015",32.41,"Manhattan"
412500,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",307,"Gramercy Park - Murray Hill","Summer 2016","06/01/2016",26.92,"Manhattan"
176618,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",308,"Greenwich Village - SoHo","Annual Average 2011","12/01/2010",32.25,"Manhattan"
176534,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",308,"Greenwich Village - SoHo","Annual Average 2009","12/01/2008",34.75,"Manhattan"
212441,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",308,"Greenwich Village - SoHo","Summer 2014","06/01/2014",23.91,"Manhattan"
667201,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",307,"Gramercy Park - Murray Hill","Annual Average 2020","01/01/2020",24.27,"Manhattan"
176617,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",307,"Gramercy Park - Murray Hill","Annual Average 2011","12/01/2010",39.18,"Manhattan"
212440,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",307,"Gramercy Park - Murray Hill","Summer 2014","06/01/2014",31.56,"Manhattan"
176522,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",207,"East Flatbush - Flatbush","Annual Average 2009","12/01/2008",25.14,"Brooklyn"
667791,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",404,"Elmhurst and Corona (CD4)","Summer 2020","06/01/2020",12.36,"Queens"
550128,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",404,"Elmhurst and Corona (CD4)","Winter 2016-17","12/01/2016",27.56,"Queens"
603069,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",404,"Elmhurst and Corona (CD4)","Summer 2018","06/01/2018",14.87,"Queens"
550126,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",404,"Elmhurst and Corona (CD4)","Summer 2017","06/01/2017",16.66,"Queens"
550123,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",403,"Jackson Heights (CD3)","Summer 2017","06/01/2017",15.68,"Queens"
165838,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",317,"East Flatbush (CD17)","Winter 2009-10","12/01/2009",28.08,"Brooklyn"
165956,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",317,"East Flatbush (CD17)","Winter 2011-12","12/01/2011",24.35,"Brooklyn"
550111,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",317,"East Flatbush (CD17)","Summer 2017","06/01/2017",13.82,"Brooklyn"
550113,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",317,"East Flatbush (CD17)","Winter 2016-17","12/01/2016",25.34,"Brooklyn"
669753,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",401,"Long Island City - Astoria","Winter 2019-20","12/01/2019",8.31,"Queens"
411030,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",210,"Throgs Neck and Co-op City (CD10)","Summer 2016","06/01/2016",8.01,"Bronx"
742456,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",210,"Throgs Neck and Co-op City (CD10)","Winter 2020-21","12/01/2020",6.47,"Bronx"
411036,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",212,"Williamsbridge and Baychester (CD12)","Summer 2016","06/01/2016",7.84,"Bronx"
605748,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",401,"Long Island City - Astoria","Summer 2018","06/01/2018",9.43,"Queens"
669752,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",401,"Long Island City - Astoria","Summer 2020","06/01/2020",7.76,"Queens"
547454,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",401,"Long Island City - Astoria","Winter 2016-17","12/01/2016",8.85,"Queens"
410819,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",401,"Long Island City - Astoria","Winter 2015-16","12/01/2015",9.1,"Queens"
410820,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",401,"Long Island City - Astoria","Summer 2016","06/01/2016",9.23,"Queens"
742246,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",401,"Long Island City - Astoria","Winter 2020-21","12/01/2020",7.36,"Queens"
178574,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",201,"Greenpoint","Annual Average 2013","12/01/2012",10,"Brooklyn"
177230,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",201,"Greenpoint","Winter 2010-11","12/01/2010",14.07,"Brooklyn"
669754,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",401,"Long Island City - Astoria","Annual Average 2020","01/01/2020",6.83,"Queens"
649749,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",401,"Long Island City - Astoria","Winter 2018-19","12/01/2018",8.62,"Queens"
212822,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",401,"Long Island City - Astoria","Summer 2014","06/01/2014",9.59,"Queens"
178501,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",301,"Washington Heights","Annual Average 2011","12/01/2010",11.12,"Manhattan"
130415,640,"Boiler Emissions- Total SO2 Emissions","Number per km2","number","UHF42",301,"Washington Heights","2013","01/01/2013",51,"Manhattan"
168476,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",212,"Williamsbridge and Baychester (CD12)","Winter 2009-10","12/01/2009",10.29,"Bronx"
547662,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",210,"Throgs Neck and Co-op City (CD10)","Summer 2017","06/01/2017",9.24,"Bronx"
547664,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",210,"Throgs Neck and Co-op City (CD10)","Winter 2016-17","12/01/2016",8.21,"Bronx"
214131,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",212,"Williamsbridge and Baychester (CD12)","Annual Average 2014","12/01/2013",8.91,"Bronx"
412512,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",401,"Long Island City - Astoria","Summer 2016","06/01/2016",16.02,"Queens"
740977,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",401,"Long Island City - Astoria","Winter 2020-21","12/01/2020",23.07,"Queens"
212444,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",401,"Long Island City - Astoria","Summer 2014","06/01/2014",16.92,"Queens"
131418,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",201,"Greenpoint","2009-2011","01/01/2009",59.6,"Brooklyn"
667225,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",401,"Long Island City - Astoria","Annual Average 2020","01/01/2020",18.94,"Queens"
643404,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",401,"Long Island City - Astoria","Winter 2018-19","12/01/2018",25.7,"Queens"
176537,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",401,"Long Island City - Astoria","Annual Average 2009","12/01/2008",26.29,"Queens"
176621,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",401,"Long Island City - Astoria","Annual Average 2011","12/01/2010",25.24,"Queens"
222634,386,"Ozone (O3)","Mean","ppb","UHF42",501,"Port Richmond","Summer 2014","06/01/2014",30.23,"Staten Island"
740949,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",301,"Washington Heights","Annual Average 2021","01/01/2021",17.1,"Manhattan"
518522,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",301,"Washington Heights","2012-2014","01/02/2012",126.2,"Manhattan"
518542,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",501,"Port Richmond","2012-2014","01/02/2012",109.6,"Staten Island"
518638,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",501,"Port Richmond","2012-2014","01/02/2012",22.3,"Staten Island"
518511,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",201,"Greenpoint","2012-2014","01/02/2012",50.5,"Brooklyn"
518607,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",201,"Greenpoint","2012-2014","01/02/2012",6.4,"Brooklyn"
518618,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",301,"Washington Heights","2012-2014","01/02/2012",19.1,"Manhattan"
168580,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",110,"Central Harlem (CD10)","Winter 2011-12","12/01/2011",10.81,"Manhattan"
168462,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",110,"Central Harlem (CD10)","Winter 2009-10","12/01/2009",11.46,"Manhattan"
214117,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",110,"Central Harlem (CD10)","Annual Average 2014","12/01/2013",9.67,"Manhattan"
547628,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",110,"Central Harlem (CD10)","Winter 2016-17","12/01/2016",8.24,"Manhattan"
518504,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",101,"Kingsbridge - Riverdale","2012-2014","01/02/2012",102.7,"Bronx"
518600,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",101,"Kingsbridge - Riverdale","2012-2014","01/02/2012",22.7,"Bronx"
628869,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",101,"Kingsbridge - Riverdale","2015-2017","01/01/2015",79.5,"Bronx"
628965,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",101,"Kingsbridge - Riverdale","2015-2017","01/01/2015",15.1,"Bronx"
151438,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",201,"Greenpoint","2009-2011","01/01/2009",58.6,"Brooklyn"
151534,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",201,"Greenpoint","2009-2011","01/01/2009",10.3,"Brooklyn"
412482,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",301,"Washington Heights","Summer 2016","06/01/2016",16.19,"Manhattan"
412481,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",301,"Washington Heights","Winter 2015-16","12/01/2015",23.4,"Manhattan"
518878,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",501,"Port Richmond","2012-2014","01/02/2012",12.49,"Staten Island"
518847,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",201,"Greenpoint","2012-2014","01/02/2012",15.84,"Brooklyn"
518858,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",301,"Washington Heights","2012-2014","01/02/2012",14,"Manhattan"
740947,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",301,"Washington Heights","Winter 2020-21","12/01/2020",20.46,"Manhattan"
212434,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",301,"Washington Heights","Summer 2014","06/01/2014",17.09,"Manhattan"
550061,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",212,"Williamsbridge and Baychester (CD12)","Annual Average 2017","01/01/2017",18.35,"Bronx"
741195,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",212,"Williamsbridge and Baychester (CD12)","Annual Average 2021","01/01/2021",15.64,"Bronx"
518714,652,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",301,"Washington Heights","2012-2014","01/02/2012",3.9,"Manhattan"
518696,652,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",101,"Kingsbridge - Riverdale","2012-2014","01/02/2012",10.5,"Bronx"
629157,652,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",101,"Kingsbridge - Riverdale","2015-2017","01/01/2015",8.3,"Bronx"
628995,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",403,"Flushing - Clearview","2015-2017","01/01/2015",8.5,"Queens"
628985,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",303,"East Harlem","2015-2017","01/01/2015",36.9,"Manhattan"
518506,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",103,"Fordham - Bronx Pk","2012-2014","01/02/2012",232.6,"Bronx"
131433,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",305,"Upper East Side","2009-2011","01/01/2009",35.5,"Manhattan"
131422,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",205,"Sunset Park","2009-2011","01/01/2009",51.3,"Brooklyn"
151559,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",405,"Ridgewood - Forest Hills","2009-2011","01/01/2009",16,"Queens"
151463,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",405,"Ridgewood - Forest Hills","2009-2011","01/01/2009",56.3,"Queens"
740953,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",303,"East Harlem","Winter 2020-21","12/01/2020",22.03,"Manhattan"
175983,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",303,"East Harlem","Summer 2011","06/01/2011",23.33,"Manhattan"
628590,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",203,"Bedford Stuyvesant - Crown Heights","2015-2017","01/01/2015",22.3,"Brooklyn"
518870,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",403,"Flushing - Clearview","2012-2014","01/02/2012",9.2,"Queens"
628611,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",403,"Flushing - Clearview","2015-2017","01/01/2015",12.8,"Queens"
518860,651,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",303,"East Harlem","2012-2014","01/02/2012",20.69,"Manhattan"
740959,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",305,"Upper East Side","Winter 2020-21","12/01/2020",24,"Manhattan"
175985,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",305,"Upper East Side","Summer 2011","06/01/2011",28.61,"Manhattan"
175943,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",305,"Upper East Side","Summer 2010","06/01/2010",28.98,"Manhattan"
412494,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",305,"Upper East Side","Summer 2016","06/01/2016",20.78,"Manhattan"
412493,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",305,"Upper East Side","Winter 2015-16","12/01/2015",28.02,"Manhattan"
176539,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",403,"Flushing - Clearview","Annual Average 2009","12/01/2008",22.68,"Queens"
212446,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",403,"Flushing - Clearview","Summer 2014","06/01/2014",14.58,"Queens"
176623,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",403,"Flushing - Clearview","Annual Average 2011","12/01/2010",21.94,"Queens"
667189,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",305,"Upper East Side","Annual Average 2020","01/01/2020",20.89,"Manhattan"
643380,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",303,"East Harlem","Winter 2018-19","12/01/2018",24.44,"Manhattan"
667177,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",303,"East Harlem","Annual Average 2020","01/01/2020",18.77,"Manhattan"
176613,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",303,"East Harlem","Annual Average 2011","12/01/2010",27.65,"Manhattan"
176529,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",303,"East Harlem","Annual Average 2009","12/01/2008",29.9,"Manhattan"
212436,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",303,"East Harlem","Summer 2014","06/01/2014",19.16,"Manhattan"
176615,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",305,"Upper East Side","Annual Average 2011","12/01/2010",31.52,"Manhattan"
176531,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",305,"Upper East Side","Annual Average 2009","12/01/2008",34.29,"Manhattan"
336556,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",305,"Upper East Side","Annual Average 2015","01/01/2015",25.67,"Manhattan"
213626,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",408,"Hillcrest and Fresh Meadows (CD8)","Annual Average 2014","12/01/2013",18.82,"Queens"
176524,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",209,"Bensonhurst - Bay Ridge","Annual Average 2009","12/01/2008",22.54,"Brooklyn"
336535,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",209,"Bensonhurst - Bay Ridge","Annual Average 2015","01/01/2015",18.62,"Brooklyn"
212432,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",210,"Coney Island - Sheepshead Bay","Summer 2014","06/01/2014",11.77,"Brooklyn"
667153,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",210,"Coney Island - Sheepshead Bay","Annual Average 2020","01/01/2020",13.78,"Brooklyn"
629169,652,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",206,"Borough Park","2015-2017","01/01/2015",4.8,"Brooklyn"
629172,652,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",209,"Bensonhurst - Bay Ridge","2015-2017","01/01/2015",6.3,"Brooklyn"
518693,652,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","Borough",3,"Manhattan","2012-2014","01/02/2012",4.2,"Manhattan"
518701,652,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",106,"High Bridge - Morrisania","2012-2014","01/02/2012",3.7,"Bronx"
629162,652,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",106,"High Bridge - Morrisania","2015-2017","01/01/2015",3.9,"Bronx"
550164,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",502,"South Beach and Willowbrook (CD2)","Winter 2016-17","12/01/2016",18.41,"Staten Island"
667863,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",502,"South Beach and Willowbrook (CD2)","Summer 2020","06/01/2020",7.5,"Staten Island"
603060,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",401,"Long Island City and Astoria (CD1)","Summer 2018","06/01/2018",14.73,"Queens"
667773,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",401,"Long Island City and Astoria (CD1)","Summer 2020","06/01/2020",12.83,"Queens"
213620,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",402,"Woodside and Sunnyside (CD2)","Annual Average 2014","12/01/2013",21.94,"Queens"
603063,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",402,"Woodside and Sunnyside (CD2)","Summer 2018","06/01/2018",16.56,"Queens"
667779,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",402,"Woodside and Sunnyside (CD2)","Summer 2020","06/01/2020",14.58,"Queens"
602811,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",409,"Southeast Queens","Summer 2018","06/01/2018",12.22,"Queens"
168672,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",401,"Long Island City and Astoria (CD1)","Winter 2012-13","12/01/2012",10.77,"Queens"
334310,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",401,"Long Island City and Astoria (CD1)","Summer 2015","06/01/2015",9.72,"Queens"
334259,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",302,"Fort Greene and Brooklyn Heights (CD2)","Summer 2015","06/01/2015",10.25,"Brooklyn"
669884,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",302,"Fort Greene and Brooklyn Heights (CD2)","Winter 2019-20","12/01/2019",8.68,"Brooklyn"
649970,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",302,"Fort Greene and Brooklyn Heights (CD2)","Summer 2019","06/01/2019",8.61,"Brooklyn"
168654,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",301,"Greenpoint and Williamsburg (CD1)","Winter 2012-13","12/01/2012",11.72,"Brooklyn"
602784,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",310,"Lower Manhattan","Summer 2018","06/01/2018",21.79,"Manhattan"
175401,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",309,"Union Square - Lower East Side","Winter 2011-12","12/01/2011",30.14,"Manhattan"
175317,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",309,"Union Square - Lower East Side","Winter 2009-10","12/01/2009",32.14,"Manhattan"
175402,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",310,"Lower Manhattan","Winter 2011-12","12/01/2011",32.03,"Manhattan"
667215,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",309,"Union Square - Lower East Side","Summer 2020","06/01/2020",14.45,"Manhattan"
165840,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",401,"Long Island City and Astoria (CD1)","Winter 2009-10","12/01/2009",26.43,"Queens"
165958,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",401,"Long Island City and Astoria (CD1)","Winter 2011-12","12/01/2011",25.25,"Queens"
603054,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",317,"East Flatbush (CD17)","Summer 2018","06/01/2018",12.46,"Brooklyn"
518691,652,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","Borough",1,"Bronx","2012-2014","01/02/2012",5,"Bronx"
